business_id,city,state,postal_code,stars,review_count,diversity
7hS_kwlw-qmaU2mPC_QUFg,New Orleans,LA,70125,4.0,6,3
5HgQyP9MfSXW-5HeCYL-VQ,St. Louis,MO,63118,4.5,31,4
icOMQGI2G2wTzYoMB6084A,Philadelphia,PA,19128,3.0,48,3
Jvxf43TqIitVfEnnBQLC4g,Westwego,LA,70094,4.0,89,1
kIznM84WzLoC2o6uE-yVHQ,Reno,NV,89501,4.5,83,2
khv9-Vqn3x514ZCRQ1121A,Riverside,NJ,8075,4.0,6,1
4psm-jktkSmMmrl7R2vwjA,Nashville,TN,37211,3.0,42,4
0j-6iq_qQuTO70rA7NQNdg,Indianapolis,IN,46269,1.5,22,2
yMUda7EBtHAZzn5IiRJJIQ,Reno,NV,89509,4.0,35,2
mH5UIOHXlnDDmI8iAKId6A,Indianapolis,IN,46254,2.0,74,4
PVs2hLuFD8Eq3pVPzkSxoQ,Plainfield,IN,46168,3.5,107,4
aDgughL1vDootnXe5kUWGQ,Nashville,TN,37203,3.5,740,2
SK25i0aaYLsr1O6nByTYKQ,Harahan,LA,70123,1.5,19,2
Wb9XhNUocfCsoMWIwjEcxQ,Brandon,FL,33510,3.0,17,3
i5tz7suqZ_MIZSUpyimI_g,Boise,ID,83705,3.5,17,3
8zR6hD1e-ho5ezf3qQt85A,St. Petersburg,FL,33714,2.0,11,3
chZ3916Kd4BzSIF5f1pXBw,Tarpon Springs,FL,34689,4.0,70,5
f086HhnObSXOYQ1sqdCyfA,Beverly,NJ,8010,4.0,15,3
_SbEMlRqC6vm9Xf_-iomHg,Saint Louis,MO,63132,2.0,17,5
UlPrFIsS08II5RUEVaOezg,Boise,ID,83706,3.5,14,3
ehPAxQzRMQos2L1zRqF3GQ,Indianapolis,IN,46226,3.5,12,2
WChpwozLPuwhhiLsza1zKw,Indianapolis,IN,46204,3.5,6,5
eeh-SD9Ck8EuHNDbOEuMBA,Pennsville Township,NJ,8070,4.0,21,1
055MXBjBRCCo3A7SHmR64g,Lawrence Township,NJ,8648,4.0,29,1
-kRtI79gCFWX__CvFNMmoQ,Florissant,MO,63033,1.0,9,5
MT7IZwROgzr0HgJHHxBaMA,Saint Louis,MO,63118,4.5,223,2
cShanVtdfIpXgZAl7qVLPg,Wesley Chapel,FL,33544,3.0,5,1
8n2x93ZQ86yK-NGGJ_1Gng,Tampa,FL,33617,4.5,5,2
Km3u0N6frMjxGKVraqiwMA,Tucson,AZ,85719,3.5,58,5
sk55U9XQF811y8xLGtQijQ,Huntingdon Valley,PA,19006,3.0,86,1
pYL8XoedWDV2u4WxRxjJXg,Hainesport,NJ,8036,4.5,19,4
2s8lEgWLY8QZwly4KBoBbQ,Dunedin,FL,34698,4.5,52,2
BwGu7t-klhKiAN7T83iJBQ,Morrisville,PA,19067,3.0,10,2
9datL-qMsIdhMHb3apzqeA,Springfield,PA,19064,3.0,101,1
qepgYnobwEyWr4oAfDDhyw,Nashville,TN,37201,5.0,21,4
8Mzu_wczdzv9dU_Gr6OR8A,Tucson,AZ,85712,4.0,439,1
JZIZwIM5yrHMFByQPwU2IA,Nashville,TN,37211,4.0,72,5
mgpCGxAMyHmyeGKorXefvg,Saint Petersburg,FL,33704,4.5,131,1
ppSIKPIS3glsbxtq204OCg,Spring Hill,FL,34606,3.5,89,1
GST3wg-wej15vHeCvaXE6w,Nashville,TN,37201,4.0,1731,1
yE6aDcbbK8pmvNroXnQYQA,New Orleans,LA,70130,4.5,866,5
XSnTdYR1fs8wOAkTg5r0uQ,Franklin,TN,37067,3.5,86,1
CPEpeyhiD21wmKXhL-o1gQ,Tucson,AZ,85714,3.0,16,3
Of4E46wWdTrUliTlox22aA,King of Prussia,PA,19406,3.5,13,3
G_1qwUSVAunua4Eiznj0hQ,Camby,IN,46113,3.0,5,4
aK_jY5fp9s0rkSaBJ_Y25w,Maryville,IL,62062,1.5,9,1
EBuSqlpzzyfZZkEgPxVV1Q,Santa Barbara,CA,93105,3.0,36,5
pORvWLJb_ioqIrNo-yacfw,Philadelphia,PA,19123,4.5,89,1
d6gc4ADgKZmDtMy_P40nVw,Glen Mills,PA,19342,5.0,16,1
AEkA_eqYpelsd9sJ7WUpzg,Marrero,LA,70072,2.0,6,5
NB6uGzND8N9r3OBqH0NHwA,Tucson,AZ,85755,4.5,33,1
BkI1EVigX4B6c8U4krAgNw,Sicklerville,NJ,8081,3.0,115,5
PEb_HioboxCfFONLZzVNTQ,New Castle,DE,19720,4.5,20,4
bXrQejeR66IwebuhxPS7GA,Santa Barbara,CA,93101,4.5,323,2
yHt2Jn3XVfZnpze4lPc0SQ,Telford,PA,18969,4.0,42,1
LBNgb1sVhDdL6UFUt4G9_Q,Drexel Hill,PA,19026,3.5,121,3
H3iXNL_ZHSwpOA7RLZY1pA,Center Square,PA,19422,3.5,21,2
GrRrxHK9dWgibvUpcotxtw,Philadelphia,PA,19102,3.5,183,3
Bm0ewN1b2gD33OtgiYpu-A,Clearwater,FL,33762,3.5,7,5
tU692E8N0xBQ7Ogc78gN2g,Nashville,TN,37206,4.0,178,4
SMJ789hJySZZMhW7y6HDXw,Indianapolis,IN,46237,4.5,93,4
assAkG17lbOvRfCUyiUmSw,Meridian,ID,83642,2.0,16,5
6LYmMCltMzSMK-gMjqWTCw,Philadelphia,PA,19127,3.5,171,2
pf0vpKSVYiXt4dWQEpMjFw,Lithia,FL,33547,3.5,76,4
t0Qyogb4x--K9i5b0AoDCg,Exton,PA,19341,4.5,322,5
vjO7cPDREXPjfozY0u2L_A,West Chester,PA,19380,2.0,72,3
MjA6D_3JgQtiFvGCogmxZA,Brandon,FL,33511,3.0,103,2
QfXEdQpBojorGinfCnrKTA,Santa Barbara,CA,93103,2.5,17,1
opVvfe2wZyPNKo9ZRyo_YQ,O' Fallon,IL,62269,2.5,59,3
ixyBg8U2-j9pQ_iuo2DakA,Franklin,TN,37067,2.0,89,4
6HG26o3ppHS39xPm0jYwBA,Philadelphia,PA,19145,4.0,8,1
qgTSOVUu1VC-9MLFqv1kOA,Boise,ID,83705,2.5,30,4
lSUUTSNZSINJizxjBQORpQ,Arnold,MO,63010,4.0,17,4
VciWUuWgNshjkRDPHiFCoQ,Santa Barbara,CA,93105,3.5,8,1
cyF4vtmQ4LhsYCHSARzk5Q,Tampa,FL,33606,4.5,14,1
-63ytt5vkWof-M9NDGTkng,Philadelphia,PA,19123,2.5,15,4
RZP_xMARY9JFOXB42JAIxA,Hainesport,NJ,8036,4.0,22,3
oskXqC-K0AFLtgbTA4D3gQ,Saint Petersburg,FL,33701,4.0,199,2
cibqFIknNdNyJvdsBVpHtA,Indianapolis,IN,46254,4.0,32,2
BDj6DoRrRD28IPFn5gqD1A,Fishers,IN,46037,2.5,18,3
ZBNRcGn_-IT84e1XxF88pQ,Arnold,MO,63010,3.0,35,3
gajhaXGudlDgCz_-ik1g_w,Philadelphia,PA,19140,2.5,15,1
UmqCcjR-UqXIn4ojeMuDwA,Maple Glen,PA,19002,4.5,28,4
lUAa2P-KjyQuVQ664lZIHw,Belleville,IL,62226,1.0,8,4
5jtYx1fDtc_JSfp6f61QxA,Tampa,FL,33610,2.5,21,1
YlOsfQ6V1F_irTBdVi8ybg,Plant City,FL,33563,4.0,101,5
htgBkzIP-whY40cDuj0w0w,Trenton,NJ,8611,2.0,17,1
40kyE0aoCtQTMcN2kyy5TQ,Indianapolis,IN,46250,3.0,12,2
Ezul-y-trSK8EHtcv40itQ,King of Prussia,PA,19406,3.0,108,4
-s6EMVPCBrsocFDuiMMqxQ,New Orleans,LA,70116,3.5,548,2
rJ7tOENZBJMJnkmYCf9XlQ,Tucson,AZ,85715,4.5,53,5
iNEePY05pBQjXUfdO4ykig,Land O' Lakes,FL,34638,4.5,152,2
CWtiEPVlirbiteeK9U60lA,Philadelphia,PA,19142,4.5,8,3
AAvoBxeUwDnD5ThE9Cz6Fg,Philadelphia,PA,19146,4.0,128,4
iivbJVE6W4pUXcLrWhc1og,Brandon,FL,33511,2.0,20,5
ZzCcljlsQco6WsRDGaV8mQ,Wilmington,DE,19801,2.5,6,4
-e1BUAOBk9RAu89c6uTyGA,Reno,NV,89521,4.0,697,4
_zMywXbTgbV7ml6xycl8sQ,Greenwood,IN,46143,4.0,201,5
_OoiiPjuSSLfBnw-C7qe7A,Spring Hill,FL,34609,3.0,64,1
XkEDiFSEi9yOWLd9gccakw,Marrero,LA,70072,4.0,20,5
7Q-TR13EQOdtssTN4_67jA,Indianapolis,IN,46204,3.5,27,4
kDP2Xy3XYohj7Kc-9TQsLQ,Tucson,AZ,85706,2.5,5,4
Z-dobzPqwuPB-tXiWT_Bow,Levittown,PA,19054,4.0,16,4
z-BMYKp2XjdNdUArwj2BPw,Philadelphia,PA,19147,4.5,6,1
zU5PPd9j4bYC_MepNSEDcA,Philadelphia,PA,19104,4.0,451,3
LOQcp8Uq6MCeM1txWBodXg,Metairie,LA,70005,4.0,37,5
3USrcUnm0xoFQuW7LPAIeg,Boise,ID,83705,3.0,34,1
ZX4Pt8czAT7gea-zWkAnzg,Tampa,FL,33614,4.5,31,2
gyRfeBAYTAx-Nh1xIoF50Q,Philadelphia,PA,19114,3.5,15,5
FhS4O_Iuu0_ZAmWZp28S7A,Sparks,NV,89431,4.0,220,3
GBZM0dtFwkrhm5ec7m-fVg,St. Petersburg,FL,33710,1.5,14,1
yOc3BbR4pua-7El5ce8lHg,Nashville,TN,37216,1.5,46,4
KV5djUZnuPyWiLViMwjF_A,Riverview,FL,33579,3.5,224,1
bZn93vfSuCAO0vHbrrZwpw,Lansdowne,PA,19050,4.0,29,1
89HhrS0QIIZfLM9Qn3c0mA,Saint Petersburg,FL,33714,2.5,73,1
qsemckCJFzXmafT7XUWMuA,St. Louis,MO,63110,4.5,22,2
-nEsM53i_wmt9wpSlQm1Rg,Trenton,NJ,8611,4.0,10,5
n9Ckgl2owTxU6J0Uiobv_A,Franklin,TN,37064,4.5,117,4
UNcxebA44CQPwyteLFUuXg,Jenkintown,PA,19046,2.5,29,1
sFA-IvGdmMqyKvt2zTz9Mg,Reno,NV,89512,3.0,17,3
OqG88rqpX3PvIQK7XVgDug,Palm Harbor,FL,34684,4.5,33,1
AQw0B8j9QV1RkFLLFiwkuw,Carpinteria,CA,93013,4.0,329,2
iIBWemwS12H9q7QyCU-ziw,Treasure Island,FL,33706,3.0,24,1
hFhkY65hFZD0oFZlR6l4EA,Yardley,PA,19067,3.5,28,5
05tQr30d0SSHrahA4gV6Pw,Ferguson,MO,63135,4.5,5,5
kP60hBECAvyATI-Ab_y8CA,St. Petersburg,FL,33711,3.0,43,5
I3VHbG-Jn3QRiNh9nfSEFQ,Sparks,NV,89431,3.0,37,5
pG3BViWKznBrEPlbV9wxPA,Nashville,TN,37203,3.0,599,3
3gqB-N60ePaggR3JzkRgEg,Tucson,AZ,85705,5.0,25,3
7zA6VfZnT4eoPvmo42IdSA,Indianapolis,IN,46219,2.0,53,3
h7TO_IsmLCYmKKDVOOIeFw,Philadelphia,PA,19106,4.5,1089,4
OQB4Y6YAtmxO3VuRxH2vdg,Manchester,MO,63011,4.5,35,2
bzG2ul_mhdPMvhxsn-8EEg,Philadelphia,PA,19154,3.0,19,5
UecV_nsSMyjiracwiV_avQ,New Orleans,LA,70125,4.0,96,5
a5EF1LyTIoe_mlhFdPmogA,Meridian,ID,83642,2.5,34,1
jlurs6WPxJfG6dVvUYch6w,Malvern,PA,19355,1.5,5,4
di2mjpEsYputc9wRcQiEuw,Overland,MO,63114,4.0,14,4
WlWnZLMS5CiQ2G2BFJH_zw,Indianapolis,IN,46205,4.5,50,4
45fGMPlGnOGmJZgnb4rGAQ,Tucson,AZ,85719,2.5,48,3
ZfMDETGbFq0eAz8qLa5Aqw,St Charles,MO,63301,2.0,13,2
_bEvzJhjkel_mu6nO4-M4w,Colmar,PA,18915,4.5,18,2
67FYIjs8KARCkMDgiDVDDw,Maryland Heights,MO,63043,3.0,5,3
T6fI_rbI6iq_k9uIlVK69A,Royersford,PA,19468,4.5,119,4
4uc7huVjfw0fjEgwd3Lpcg,Nashville,TN,37221,4.0,138,2
EfLcMyzm24vNxe5XdjRp4g,New Orleans,LA,70114,4.5,65,3
kJ1A9_zC3g5lY1BZ4YTDiw,Saint Petersburg,FL,33701,4.0,17,3
u_zi5xTRslWrrLPTlTB61A,Indianapolis,IN,46203,4.5,82,4
0FnYxHXn1dXyuKFNWhz6sg,Belle Chasse,LA,70037,2.0,24,3
lZbimwxtW5JPB6biT7_q3w,Indianapolis,IN,46227,5.0,14,2
BxFWkJsm5A0lz7C_BFDm4Q,Tampa,FL,33610,4.0,322,3
mqWo3f6nt7hkqM1OSLga0A,Madison,TN,37115,2.0,7,5
8njTcZKsdTQOjfvth5G4gQ,Nashville,TN,37208,4.0,10,1
UH1Baremef79qGhPQ0Ef3A,New Orleans,LA,70118,4.0,101,4
rrboiibHEX-2miWnheS5PA,Tucson,AZ,85745,3.5,188,3
Gy6tBn6lrf4AN2Gr1I8Oyg,Philadelphia,PA,19130,4.0,121,2
R4fWJPa2xTDtj8a7RxEmlw,Pennsville Township,NJ,8070,3.5,23,2
8Y3Qw0aFzO4sw-9cJmK4cw,Ridley Park,PA,19078,3.0,72,3
12GUv17IX7dJbuzeBxBCyg,Reno,NV,89503,4.0,252,4
4EbwDR58_1Lm54Oru_Dfxw,Saint Louis,MO,63125,4.0,240,4
MVLKOf25mj0MnqivWmdUwA,Port Richey,FL,34668,2.5,14,1
WkeCW0WCOKjZj4G2TuEdVA,Nashville,TN,37221,1.5,24,4
lqrY1tHhPkZsiOPfpoydvw,Nashville,TN,37206,1.5,39,4
4Jn1wie7bOALMpHZlS42sg,Kingston Springs,TN,37082,4.5,29,3
YtMgMdZfjlK6ogDIGiOJSw,Philadelphia,PA,19144,3.0,12,2
Mm5rQS6FJ4eREcfVq0KYww,Nashville,TN,37203,3.0,42,5
D8dgn5gpgDGPqEcda7yOKw,Valrico,FL,33594,3.5,37,4
InawP3IfShNTJjSeLMDmGg,Philadelphia,PA,19151,1.5,34,4
BS7OnkMycH8tD3Bqpz2FAQ,New Orleans,LA,70130,4.0,297,2
xdQZscKVeiOMN6FqzFInsw,Indianapolis,IN,46254,4.0,19,5
qpFvoENzTuy4WHk5R1qAFg,Boise,ID,83703,4.5,23,3
31JlVtmcvj4LPEwdSBC0Gg,Boise,ID,83709,3.0,141,5
5ypc4q7VsCVMyqHp1WLF3A,Doylestown,PA,18901,4.5,74,2
7oVDcPwc6YV5i7IQYFFY5w,Medford,NJ,8055,3.0,211,3
2vWlAJYCF11QmvRWBOQXDg,Philadelphia,PA,19130,3.5,47,5
gdH0yhCQaHjBQ6vd0rYiSA,Philadelphia,PA,19145,3.0,5,4
53GqumMTcV_5WZDtlLkPhw,Bridgeport,PA,19405,4.0,19,5
vzwyBgWusjT7TIyiu1A2BA,Phoenixville,PA,19460,4.5,59,4
RHdIW62cidKmRIjxM9tJIg,Metairie,LA,70006,3.0,30,3
DBs7KMoj833uFktTeoqykQ,Saint Petersburg,FL,33715,4.5,82,2
Hfv00bSvms_YLkJyQ5aC1w,Morrisville,PA,19067,4.5,14,1
L-U7myzEHcKn4Q3jYrqpUA,Saint Louis,MO,63103,3.5,60,4
5m6gQ3BwWi8QXcZmD4yulg,Tampa,FL,33618,4.5,59,5
ZJKGcR7J0n1DGbLqt1N5Vw,Carmel,IN,46032,4.0,522,1
GKwL82D7-xy5HU6OuWyn2A,Bucktown,LA,70005,4.5,283,4
WcrXzZ5XapK0c6s79MueNg,Philadelphia,PA,19111,3.0,16,3
gyY3NIjsfGF5SUbr5PdmHA,Downingtown,PA,19335,2.5,39,3
y17Jaips_raLiJNavrNb9g,Clearwater,FL,33763,5.0,10,2
7ptGQTkwnECXBmUmTF-Z9w,Tampa,FL,33618,4.0,73,2
oJvOiVyzqWqOfvaRH_TflA,Nashville,TN,37203,3.5,515,5
UIb_JNxtyAIs4xIWhLwEoQ,Hendersonville,TN,37075,3.0,12,3
_uBLAHV-Syopxo3u-Fs4lA,Plant City,FL,33566,3.0,17,2
R9LZdaXd-PZIV2kjkGNk4w,Sparks,NV,89431,3.5,90,3
0IcEAPMDFDVJ8d2UvYOkEw,Nashville,TN,37211,4.5,37,3
_Xck5LIn0CnWGRLfKv1J6g,St. Louis,MO,63108,3.5,7,5
eA2TDU1Hnynw3BBL65Smog,Joelton,TN,37080,4.5,27,1
bGY64084bu14qyZCBIzY9g,Port Richey,FL,34668,3.0,38,4
8yUdqNLViWhmfbYVltkJ7Q,Indianapolis,IN,46254,2.5,28,1
2GvSDeSlfFEmKncQiJ-BfQ,Royersford,PA,19468,1.5,22,5
LQGZ-QunCyqtQieljjxFNA,St. Petersburg,FL,33712,4.5,176,2
Hng1aV3UUJEtqwr_hGxciA,Reno,NV,89502,2.0,67,5
fDMEHZ_0UqQF3CJGYmq4Kg,Brandon,FL,33511,2.5,22,4
C_X8oMrpm4yyeDpvBVCdvg,Tampa,FL,33607,3.0,40,4
q3Bm2CHAVRBFw8Pqji2zQA,Glen Mills,PA,19342,3.5,47,5
q0prgm5rlUfJiR1V_0UzkQ,Merchantville,NJ,8109,5.0,37,2
vFsvlTQVLvct4gJs5iP1rw,Madeira Beach,FL,33708,4.5,17,2
pCk-cNKxge5fSIiIiSyicg,Plant City,FL,33563,4.5,48,2
CV6Jn7-_7OiIVjZLmPz95g,Reno,NV,89502,3.0,6,3
Md_VzsLnsOwtWKq1vheaxA,Nashville,TN,37013,1.0,5,2
dqERP7fUSqbSdeM2llR4rg,Indianapolis,IN,46254,2.5,23,5
0Q11c6T3ydBung7Sjex5yA,Cherry Hill,NJ,8003,3.0,9,4
WAInJdS3M-4JgUyzf_LoQg,Tucson,AZ,85719,4.5,445,2
_tVkMEnHDySlqugveOxBHQ,St.Louis,MO,63115,2.0,7,3
IqitQsWPnTVTCJIRqh80lA,Plainfield,IN,46168,4.0,186,3
skT9ekzLdiQRg6Wo2OzMvg,Wilmington,DE,19805,4.0,24,1
JPoLb8jZYc5e7WjI2coVkQ,Nashville,TN,37204,3.5,416,2
QniIUsutkKPEUrwMvPGJzg,Chadds Ford,PA,19317,3.5,21,4
io5F4T6OsTlufMHzDTYs6Q,Ambler,PA,19002,4.0,39,1
2iUVOG71MTTTkBf04-jVAA,Indianapolis,IN,46240,4.0,236,2
G4G7D3_L-dHeq6SXsqd_oQ,Bellevue,TN,37221,3.0,8,1
jWgZRpdHy8csA1sUz1auSw,Santa Barbara,CA,93105,3.5,23,5
ISDVzdF4WZ4SXQdhyet9nQ,Saint Louis,MO,63143,4.0,230,5
oJ0fQBhVFeWcNjOQv2b6KQ,Indianapolis,IN,46219,4.0,116,5
EMqI7BboQiiMKX8KUBNwkg,Goodlettsville,TN,37072,4.5,104,1
DdVdgxkFGFz8v5vDCJ-1xQ,Limerick,PA,19468,4.0,47,2
GgcDDkFQuCU5puBqq0lImQ,Largo,FL,33777,3.5,81,1
JhjHlvSgBqD-o8-ahT0ccA,Tucson,AZ,85713,2.0,14,5
wddI5aXd5CNkuHbz3n3hRQ,Philadelphia,PA,19138,4.0,29,5
9Fq9RWEfJ_PHQKB0rfwDVg,New Orleans,LA,70126,3.5,18,2
9dL1rsPANYr-71hdwoY-CA,Oldsmar,FL,34677,4.0,169,5
6DTwmhrbm9x-WO-A8Db9rQ,Warrington,PA,18976,3.5,247,3
sEGdzoqvi3qCmeLjatwXOQ,Brownsburg,IN,46112,1.5,22,4
OWOOc0YjU_kioLeEgo5VCA,Nashville,TN,37221,4.5,2452,4
Nbht3URjeV94507do0goEw,Santa Barbara,CA,93101,4.5,111,3
APPD1BH0KgSzSOg66F3bLA,Marlton,NJ,8053,3.5,153,2
5xIcqp5q-6mw1FKaKpRCxw,Pike Creek,DE,19808,4.0,132,1
h5tEpWXExIFwv70QN4wlAA,Quakertown,PA,18951,4.0,161,2
OTP14wxnFN0mbTNFIqR8Qg,Tucson,AZ,85745,3.5,22,1
BO4L5vmX7pwwiQiIz7QbsQ,Philadelphia,PA,19103,4.0,35,4
cz9kwL-1enC2XW4k4kb7aw,Indianapolis,IN,46236,4.0,29,5
1EHHsJf3V_UgqkfVU024Qg,Speedway,IN,46224,1.5,25,1
ZE4c80CxlXz84elVto2YFA,Newtown,PA,18940,3.0,241,3
Kei44ZNotVaAkWiXeR8v3A,Indianapolis,IN,46268,2.5,6,3
lFbBGVLlljaggRLlg3xY3g,New Orleans,LA,70115,4.5,29,3
1qw5dIsQPNGLOwnuP7Wj1g,Philadelphia,PA,19148,3.5,249,4
CVlc8vHQxca5BP0U0zorjQ,Indianapolis,IN,46227,2.5,57,3
ijGETT4ubirzm2Sqt62CyA,Tucson,AZ,85712,3.5,73,1
vKBQmHjx5K9cYoGqWLyBhQ,New Orleans,LA,70112,3.0,213,1
Sz3sBE4sb4gambo5LDgjPA,Des Peres,MO,63131,3.0,451,5
dI5CHTG9zvIOC-DST1WLtw,Metairie,LA,70001,4.0,63,3
VzpxaKY-MN2Fo_wA8aiZ9w,Clearwater,FL,33761,2.5,11,2
6o2p5YMA3V0Dvm713mi2iw,Sewell,NJ,8080,3.0,23,1
7fuyFmESXQYir9AtweuD8w,Kenner,LA,70062,4.5,96,1
Ck4xeKZMiqZsaCcB-78yEA,Clearwater,FL,33759,4.0,407,4
EQr26hrk8cEYsZjaMVU57g,New Castle,DE,19720,4.0,8,3
yWz0fvBbxCCqMZy5-0OKVg,Tampa,FL,33604,3.0,9,5
EkyxwpWjITDuUojsjYHngA,Green Valley,AZ,85614,3.5,30,5
teWJvpV5UuMZKdWtMONvFQ,Tampa,FL,33647,1.5,34,1
0SCF_drbRr0aekQD-jZ3IQ,West Chester,PA,19382,3.0,83,2
Okw1p6InqXY1hGsklDWQSQ,Reno,NV,89511,3.5,173,2
FhI8-M6EYtwfrerkWL_VMg,Wilmington,DE,19808,4.0,79,4
HP8kVUCXWR7m5S8GXSKh7g,Ardmore,PA,19003,4.0,149,3
ZuwJdk2g6XGRWV94TE50Cg,Hamilton,NJ,8609,4.5,156,3
QQoecfAQTiK9_lS17mRB0Q,Tucson,AZ,85705,2.0,11,5
XJDeg6jQkZMDXRBIwMg4WQ,Pottstown,PA,19465,4.0,59,1
sfEV1rUlRTvyBqSo_tyOiA,Penndel,PA,19047,4.0,11,3
Wpw0OPtHXKo5OUGmY1rcSQ,Glenolden,PA,19036,3.5,60,3
VTJaTUZ91_OEASP9RFMK0A,Port Richey,FL,34668,3.5,176,5
8u70WVawnsReBWNv7IXNSg,Reno,NV,89512,4.5,87,2
07fzVDdsY_FM_eHjsUvYIQ,Tampa,FL,33634,3.5,26,4
ewGp1BjKyVlD032yMd-lgQ,Tampa,FL,33618,4.0,134,1
Kaq_x2JENJhcyJHq_ODbmg,Saint Louis,MO,63118,4.0,19,3
CTYMtDTGxMRFpgSfcuAFHA,Nashville,TN,37214,4.5,122,3
wyOuslgDpHmC9NWQghjVfA,Clearwater,FL,33765,2.0,11,4
41Npro5cT2bMDXD-65GHag,Indianapolis,IN,46224,2.5,18,2
aM64IUfDgGID5GuVPqo6ow,Gibsonton,FL,33534,4.0,28,5
wUJqfAtMvxG2m2oKeGXRGg,Blackwood,NJ,8012,4.0,10,1
OJpGFS7e38cncjp2jlWydA,Lansdale,PA,19446,4.5,93,1
nW5AdPPkCS1SuP1dLMssLQ,Saint Louis,MO,63118,2.0,14,3
9Jdg1BCcqiSWUEszAc9BOQ,Brandon,FL,33511,4.0,117,3
TbxnO7v3mbfonyQ4FhLMfw,Boise,ID,83702,4.5,216,2
TxJu5C-_GGpzrVBrK-b_DA,Lambertville,NJ,8530,3.5,121,5
OFbbu2OUMxW9vomQxUy6GQ,Nashville,TN,37216,1.5,11,3
4C8l_JnoNL_VK2la-micUA,Franklin,TN,37067,2.5,61,3
uvkPesgcU-cRe650B6SeJA,New Port Richey,FL,34653,4.5,13,4
-2vEnMoexef2-rWy-FMWvw,Indianapolis,IN,46224,4.0,34,4
3hmjz4VDytVaPy7drmvnDw,Indianapolis,IN,46227,2.5,6,1
jKTWcdyXPw_cGUp9fKqapQ,New Orleans,LA,70117,4.5,347,5
rARTlhogYHruyMsuNkRV6A,Saint Charles,MO,63303,2.5,13,1
iOneMCZY-T3w4aisqi4R2Q,Florissant,MO,63033,2.0,28,1
62B-29mSnrzTKRC1XPxFIw,Tucson,AZ,85741,2.5,109,2
Dun6k9Y5j76e9ODgkmHKlQ,Tucson,AZ,85715,4.5,119,1
WYSqcpQv0OA8RyE7f2mnnw,New Orleans,LA,70116,4.5,143,3
UZdApFai5HvZjt11eyqDDg,Boise,ID,83709,4.0,132,3
VAlcoOyta55TPBB_iuxG_w,Cherry Hill,NJ,8002,4.0,237,3
U2bIdbGjmmpw3BQj20dn5g,Tampa,FL,33619,4.5,39,3
Jxe_xzKI4vFNHG_mG-04jg,Tampa,FL,33606,3.0,170,5
idgiIkTcPSbG14FioYBqdg,New Orleans,LA,70119,4.0,59,3
hlwkV6_RgFXYdkijQzdykg,Avon,IN,46123,1.5,101,2
gLpp7kjR9Zg6ypG2lRjAYg,Philadelphia,PA,19130,4.0,293,5
PVVFos1LDfD7iETY0w4vaA,Philadelphia,PA,19102,4.0,417,5
2y09RYmTXDpGkfqysvNPXQ,Odessa,FL,33556,4.0,96,1
V9k1f3gxSSstC5-NEz2uGw,Indianapolis,IN,46236,3.5,21,3
mNmUN0HghVFeAYTJ5GwxoA,Carpinteria,CA,93013,2.5,49,1
gVU0U7gNBMQxKTzqmRtdLg,Nashville,TN,37203,4.0,2040,2
91blzx04W33_6X10utbMfg,St. Petersburg,FL,33701,4.0,300,1
XlvQFgMcMpic6X1cW06VoQ,Franklin,TN,37067,3.5,187,3
6WVx6tc0LTBV3Ajze9j9VA,Philadelphia,PA,19104,3.0,95,3
7PfzN9GmM-Yndv8bIjlwJw,Palm Harbor,FL,34683,2.5,100,1
UpWlqQ_jrTF4JAtdGZL33w,Reno,NV,89503,3.5,78,5
F__yT5i7C2t-IfzyXYscKw,Tampa,FL,33612,4.0,293,4
98aSunfD_cXI-KgxA_sJBw,New Orleans,LA,70127,4.0,18,3
hWUynmMVPVIFJ--gS3RnmQ,Indianapolis,IN,46227,4.0,92,2
oQuYddcB3SluBUMuklGCnw,North Redington Beach,FL,33708,4.5,70,5
YEAQzv5m87g1MaoEtY9hbw,Saint Louis,MO,63110,4.5,16,5
w07KQ6UGshK-Xpb2Nrqxng,Harvey,LA,70058,3.0,13,5
xr9YuIfv4ZqgLTAMF1FrXw,Clayton,MO,63105,4.5,10,5
wUgOeOTUR7_pDbnZzfG_PQ,Indianapolis,IN,46254,1.5,32,4
IXaeTjiYZEw6fukh_X57xg,Philadelphia,PA,19131,4.0,15,5
W7zCBDLFv13fDzRXJefrrA,Santa Barbara,CA,93105,3.5,34,2
PeLF6SmS6LrIztSnjiZdwg,Tucson,AZ,85719,4.0,137,5
EvdYKS6NVnU6J7emNJV2BQ,Franklin,TN,37067,4.0,36,1
5AQDQGqneAHC8SZLKHgHIA,Wesley Chapel,FL,33544,2.0,26,1
sxrngi-o8r4R2gJJ3ZbhzA,New Palestine,IN,46163,4.0,32,4
-fvncmHOAGh4YSiTbCuqCQ,Largo,FL,33770,2.5,7,1
WZbdxpBvOYK0_xt9KoTKCA,Boise,ID,83709,3.5,16,5
zVwnTKz7JIOoN-MbbQMzYA,Santa Barbara,CA,93101,5.0,80,2
S2MpjXHNVZgPOxGqhDfJlQ,Largo,FL,33770,2.5,9,3
xNSKcTpCFIx-GN65Mlf2ag,Indianapolis,IN,46240,4.0,166,3
z494JUd3IGXgilROotL-8A,Audubon,NJ,8106,4.5,20,4
Ul7iiiIR7AXcI6ta06SkjQ,Tampa,FL,33612,3.5,180,4
