,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,neighborhood
48,mS7LxekqDpZ5c_6Oqx_9LA,wing-your-bell-fresno,Wing Your Bell,https://s3-media4.fl.yelpcdn.com/bphoto/2IAg6Dr_9i54HDp7jpYBlw/o.jpg,False,https://www.yelp.com/biz/wing-your-bell-fresno?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 36.73619, 'longitude': -119.78688}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Fresno', 'zip_code': '93721', 'country': 'US', 'state': 'CA', 'display_address': ['Fresno, CA 93721']}",+15593263781,(559) 326-3781,67286.93152517945,Kings County
49,W9N8bFxN99R_zdbFF95YXw,sirenitas-mariscos-sushi-and-lounge-bar-delano,Sirenitas Mariscos Sushi And Lounge Bar,https://s3-media2.fl.yelpcdn.com/bphoto/aC9gyHciLWMs2_1va9BNyA/o.jpg,False,https://www.yelp.com/biz/sirenitas-mariscos-sushi-and-lounge-bar-delano?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,12,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 35.77142, 'longitude': -119.24891}",[],,"{'address1': '707 12th Ave', 'address2': None, 'address3': '', 'city': 'Delano', 'zip_code': '93215', 'country': 'US', 'state': 'CA', 'display_address': ['707 12th Ave', 'Delano, CA 93215']}",+16617217777,(661) 721-7777,70733.0226333804,Kings County
0,ZG2BGto7hfIt0zyGIMvccg,taqueria-san-miguel-and-carniceria-atascadero,Taqueria San Miguel & Carniceria,https://s3-media4.fl.yelpcdn.com/bphoto/fWoHbw1e1CUI3NJbEIdTDw/o.jpg,False,https://www.yelp.com/biz/taqueria-san-miguel-and-carniceria-atascadero?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,7,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 35.4724218, 'longitude': -120.6534644}",[],,"{'address1': '8605 El Camino Real', 'address2': '', 'address3': None, 'city': 'Atascadero', 'zip_code': '93422', 'country': 'US', 'state': 'CA', 'display_address': ['8605 El Camino Real', 'Atascadero, CA 93422']}",+18054607222,(805) 460-7222,100598.23094154322,Kings County
1,rMqZBfOAyfLD-XjzCeislg,bristols-cider-house-atascadero,Bristols Cider House,https://s3-media2.fl.yelpcdn.com/bphoto/dUxhMmKsaleck39TG0IQcw/o.jpg,False,https://www.yelp.com/biz/bristols-cider-house-atascadero?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,83,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cideries', 'title': 'Cideries'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,"{'latitude': 35.50499, 'longitude': -120.69166}",[],$$,"{'address1': '3220 El Camino Real', 'address2': '', 'address3': '', 'city': 'Atascadero', 'zip_code': '93422', 'country': 'US', 'state': 'CA', 'display_address': ['3220 El Camino Real', 'Atascadero, CA 93422']}",+18054005293,(805) 400-5293,100417.30493242123,Kings County
2,aNYwcUca8bnNCwFxe7f4hw,cello-ristorante-and-bar-paso-robles,Cello Ristorante & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/ZUlR0eXCvoHd0qBE4KLtGA/o.jpg,False,https://www.yelp.com/biz/cello-ristorante-and-bar-paso-robles?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,196,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 35.64809, 'longitude': -120.67235}",['delivery'],$$$,"{'address1': '2700 Buena Vista Dr', 'address2': 'Ste 102', 'address3': '', 'city': 'Paso Robles', 'zip_code': '93446', 'country': 'US', 'state': 'CA', 'display_address': ['2700 Buena Vista Dr', 'Ste 102', 'Paso Robles, CA 93446']}",+18053692503,(805) 369-2503,88518.07021693765,Kings County
3,GCuAYP0rWCJAc6AL1xCS6A,barrazas-deliciosos-tacos-wasco,Barraza's Deliciosos Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/MHdwr71GaDEjUtpSyIE02Q/o.jpg,False,https://www.yelp.com/biz/barrazas-deliciosos-tacos-wasco?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,28,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 35.5954208, 'longitude': -119.3341217}",[],$,"{'address1': '601 F St', 'address2': '', 'address3': '', 'city': 'Wasco', 'zip_code': '93280', 'country': 'US', 'state': 'CA', 'display_address': ['601 F St', 'Wasco, CA 93280']}",+16617588944,(661) 758-8944,78391.22470386977,Kings County
4,8P4e7xUmvw-tqCYIzw9qlw,tacos-humildes-delano,Tacos Humildes,https://s3-media4.fl.yelpcdn.com/bphoto/JgMymKIhcqLkTgp0TuWWvQ/o.jpg,False,https://www.yelp.com/biz/tacos-humildes-delano?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,13,"[{'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 35.7763127795485, 'longitude': -119.235521323641}",[],,"{'address1': '1625 Cecil Ave', 'address2': 'Ste C', 'address3': None, 'city': 'Delano', 'zip_code': '93215', 'country': 'US', 'state': 'CA', 'display_address': ['1625 Cecil Ave', 'Ste C', 'Delano, CA 93215']}",+16614546329,(661) 454-6329,71427.19203999151,Kings County
5,wq99wIKb-DLiEe_c8ztfTA,dominos-pizza-kerman,Domino's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/uuGz3H4LxkTO1rBGJxx3lA/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-kerman?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 36.732694374855285, 'longitude': -120.04396495921137}",[],,"{'address1': '14061 W Whitesbridge Ave', 'address2': None, 'address3': '', 'city': 'Kerman', 'zip_code': '93630', 'country': 'US', 'state': 'CA', 'display_address': ['14061 W Whitesbridge Ave', 'Kerman, CA 93630']}",+15595522700,(559) 552-2700,67798.8430627437,Kings County
6,nWRZ6G31f_1i-1OUDrF_hQ,pit-stop-coalinga,Pit Stop,https://s3-media1.fl.yelpcdn.com/bphoto/CXyAIOvnY8UjcXNmaw9gZQ/o.jpg,False,https://www.yelp.com/biz/pit-stop-coalinga?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,8,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 36.13982, 'longitude': -120.36066}",[],$$,"{'address1': '205 Coalinga Plz', 'address2': '', 'address3': '', 'city': 'Coalinga', 'zip_code': '93210', 'country': 'US', 'state': 'CA', 'display_address': ['205 Coalinga Plz', 'Coalinga, CA 93210']}",+15599355013,(559) 935-5013,41929.57028551923,Kings County
7,XTHasCntTQ175SNSuQYk7g,tokyo-place-tulare,Tokyo Place,https://s3-media1.fl.yelpcdn.com/bphoto/viOa1bqZ0jtk582CMshpcg/o.jpg,False,https://www.yelp.com/biz/tokyo-place-tulare?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,93,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 36.2275357, 'longitude': -119.3311649}",[],$$,"{'address1': '1537 Hillman St', 'address2': '', 'address3': '', 'city': 'Tulare', 'zip_code': '93274', 'country': 'US', 'state': 'CA', 'display_address': ['1537 Hillman St', 'Tulare, CA 93274']}",+15596840758,(559) 684-0758,51413.78978430418,Kings County
8,u-dvKlwjk474RVboFa4H1g,carls-jr-kettleman-city,Carl's Jr,https://s3-media4.fl.yelpcdn.com/bphoto/MXTUFP6g11_hFIdjXpZ-Pg/o.jpg,False,https://www.yelp.com/biz/carls-jr-kettleman-city?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,60,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 35.9884323884399, 'longitude': -119.960978658319}",[],$,"{'address1': '33300 Hubert Way', 'address2': '', 'address3': '', 'city': 'Kettleman City', 'zip_code': '93239', 'country': 'US', 'state': 'CA', 'display_address': ['33300 Hubert Way', 'Kettleman City, CA 93239']}",+15593865355,(559) 386-5355,17385.859268323966,Kings County
9,HCxjEV0BFQ4MQLkJrGqPsQ,the-chicken-shack-selma-selma,The Chicken Shack - Selma,https://s3-media2.fl.yelpcdn.com/bphoto/wvylojUC76dPEmck56-F4A/o.jpg,False,https://www.yelp.com/biz/the-chicken-shack-selma-selma?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,28,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'latitude': 36.577397, 'longitude': -119.610241}","['pickup', 'delivery']",,"{'address1': '2940 McCall Ave', 'address2': 'Ste 116', 'address3': None, 'city': 'Selma', 'zip_code': '93662', 'country': 'US', 'state': 'CA', 'display_address': ['2940 McCall Ave', 'Ste 116', 'Selma, CA 93662']}",+15593189449,(559) 318-9449,55354.11285696681,Kings County
10,z18f_8j91rSHqa6xjjzP0Q,la-salsa-market-shandon-9,La Salsa Market,https://s3-media3.fl.yelpcdn.com/bphoto/VmfRJ5h1YeYsszS2T6oszg/o.jpg,False,https://www.yelp.com/biz/la-salsa-market-shandon-9?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.0,"{'latitude': 35.65562, 'longitude': -120.3744}",[],,"{'address1': '120 N 3rd St', 'address2': '', 'address3': None, 'city': 'Shandon', 'zip_code': '93461', 'country': 'US', 'state': 'CA', 'display_address': ['120 N 3rd St', 'Shandon, CA 93461']}",+18052398930,(805) 239-8930,68671.84223340504,Kings County
11,HSrCS-P6-4YWQIDeq2KEqw,andreas-on-pine-paso-robles,Andrea's On Pine,https://s3-media4.fl.yelpcdn.com/bphoto/z5T_zCSdT7VOB9A-k5AkFQ/o.jpg,False,https://www.yelp.com/biz/andreas-on-pine-paso-robles?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,402,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 35.625451, 'longitude': -120.688864}",['delivery'],$$,"{'address1': '840 11th St', 'address2': 'Ste 104', 'address3': None, 'city': 'Paso Robles', 'zip_code': '93446', 'country': 'US', 'state': 'CA', 'display_address': ['840 11th St', 'Ste 104', 'Paso Robles, CA 93446']}",+18055917070,(805) 591-7070,91333.79892647518,Kings County
12,SgUjP4mqe_u3iftmnPcslg,harris-ranch-beef-selma,Harris Ranch Beef,https://s3-media3.fl.yelpcdn.com/bphoto/8ZBucKtZRHZZiWZdKQQFxw/o.jpg,False,https://www.yelp.com/biz/harris-ranch-beef-selma?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,10,"[{'alias': 'steak', 'title': 'Steakhouses'}]",2.5,"{'latitude': 36.49822, 'longitude': -119.61591}",[],$$$$,"{'address1': '16277 S McCall Ave', 'address2': '', 'address3': '', 'city': 'Selma', 'zip_code': '93662', 'country': 'US', 'state': 'CA', 'display_address': ['16277 S McCall Ave', 'Selma, CA 93662']}",+15592334116,(559) 233-4116,47597.169820424504,Kings County
13,WSThibtZHOajm7hK90niEA,el-san-marcos-mexican-restaurant-visalia,El San Marcos Mexican Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/CPP2T7PbsbyO8nBn1P_uxQ/o.jpg,False,https://www.yelp.com/biz/el-san-marcos-mexican-restaurant-visalia?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,81,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 36.33321, 'longitude': -119.298005}","['pickup', 'delivery']",$$,"{'address1': '409 N Willis St', 'address2': None, 'address3': None, 'city': 'Visalia', 'zip_code': '93291', 'country': 'US', 'state': 'CA', 'display_address': ['409 N Willis St', 'Visalia, CA 93291']}",+15594092902,(559) 409-2902,57814.87096910422,Kings County
14,ZLnt-5Zn7McsS4g4xt9JEA,mega-texas-barbeque-fresno,MEGA Texas Barbeque,https://s3-media2.fl.yelpcdn.com/bphoto/Ipao6z8C1bK5sPe6Mj6kXg/o.jpg,False,https://www.yelp.com/biz/mega-texas-barbeque-fresno?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,106,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.5,"{'latitude': 36.765254, 'longitude': -119.781889}",['delivery'],$$,"{'address1': '2429 E Mckinley Ave', 'address2': None, 'address3': '', 'city': 'Fresno', 'zip_code': '93703', 'country': 'US', 'state': 'CA', 'display_address': ['2429 E Mckinley Ave', 'Fresno, CA 93703']}",+12142546448,(214) 254-6448,70786.3116241754,Kings County
15,9OGaFLoWcdKS0snA-zWcdQ,fly-by-diner-lemoore,Fly-by Diner,https://s3-media2.fl.yelpcdn.com/bphoto/J6i0vQKqil05AD2SoRutGQ/o.jpg,False,https://www.yelp.com/biz/fly-by-diner-lemoore?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,5,"[{'alias': 'diners', 'title': 'Diners'}]",2.0,"{'latitude': 36.3289527644189, 'longitude': -119.950398420737}",[],$,"{'address1': 'Reeves Blvd', 'address2': '', 'address3': '', 'city': 'Lemoore', 'zip_code': '93245', 'country': 'US', 'state': 'CA', 'display_address': ['Reeves Blvd', 'Lemoore, CA 93245']}",,,22150.233950543632,Kings County
16,x7sL9Ve9A3P6OtlAwAOcDg,la-enchilada-michoacana-fresno,La Enchilada Michoacana,https://s3-media1.fl.yelpcdn.com/bphoto/2jVe_iTG7QcpVYN1Vm3BYw/o.jpg,False,https://www.yelp.com/biz/la-enchilada-michoacana-fresno?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,3,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 36.7356719970703, 'longitude': -119.956390380859}",[],$,"{'address1': '9262 W Whitesbridge', 'address2': '', 'address3': '', 'city': 'Fresno', 'zip_code': '93706', 'country': 'US', 'state': 'CA', 'display_address': ['9262 W Whitesbridge', 'Fresno, CA 93706']}",+15594861937,(559) 486-1937,67019.78532229371,Kings County
17,xzo3rn5ggqt7qTX222OnCw,taco-lost-hills,Taco,https://s3-media3.fl.yelpcdn.com/bphoto/uAYXRD1NixnPQo29QNClBg/o.jpg,False,https://www.yelp.com/biz/taco-lost-hills?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 35.61957, 'longitude': -119.659464}",[],,"{'address1': 'Paso Robles Hwy 46', 'address2': '', 'address3': '', 'city': 'Lost Hills', 'zip_code': '93249', 'country': 'US', 'state': 'CA', 'display_address': ['Paso Robles Hwy 46', 'Lost Hills, CA 93249']}",,,61083.79076395235,Kings County
18,lLprui4elgucVytIpIVbHg,salazars-grill-and-bar-kingsburg,Salazar's Grill and Bar,https://s3-media3.fl.yelpcdn.com/bphoto/EwW8JItshdaCyeOf-BfncA/o.jpg,False,https://www.yelp.com/biz/salazars-grill-and-bar-kingsburg?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,93,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 36.51853, 'longitude': -119.564528}","['pickup', 'delivery']",$$,"{'address1': '345 Sierra St', 'address2': '', 'address3': '', 'city': 'Kingsburg', 'zip_code': '93631', 'country': 'US', 'state': 'CA', 'display_address': ['345 Sierra St', 'Kingsburg, CA 93631']}",+15598971843,(559) 897-1843,51848.97530860363,Kings County
19,rBBmQM_G2dGlqNk4Gyyqzg,broski-mariscos-mcfarland,Broski Mariscos,https://s3-media4.fl.yelpcdn.com/bphoto/-FxMQnV02AJKFHE92mZ3-w/o.jpg,False,https://www.yelp.com/biz/broski-mariscos-mcfarland?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,1,"[{'alias': 'seafood', 'title': 'Seafood'}]",1.0,"{'latitude': 35.6917361760201, 'longitude': -119.242191376745}",[],,"{'address1': '12697 Garzoli Ave', 'address2': '', 'address3': None, 'city': 'McFarland', 'zip_code': '93250', 'country': 'US', 'state': 'CA', 'display_address': ['12697 Garzoli Ave', 'McFarland, CA 93250']}",+16614743773,(661) 474-3773,76638.51957541707,Kings County
20,Zgo6pmoTwX1NuerOP4fIbA,angry-chickz-visalia,Angry Chickz,https://s3-media1.fl.yelpcdn.com/bphoto/gMDcXAYeGMUy_aPvp4pqng/o.jpg,False,https://www.yelp.com/biz/angry-chickz-visalia?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,89,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 36.31223333, 'longitude': -119.31324667}",[],,"{'address1': '2038 S Mooney Blvd', 'address2': None, 'address3': '', 'city': 'Visalia', 'zip_code': '93277', 'country': 'US', 'state': 'CA', 'display_address': ['2038 S Mooney Blvd', 'Visalia, CA 93277']}",+18004989836,(800) 498-9836,55672.31127683157,Kings County
21,BOE4nZwYWonXC6k8HnV05w,subway-coalinga-9,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/kEu4RNv9lAEX2N2B3zF39w/o.jpg,False,https://www.yelp.com/biz/subway-coalinga-9?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,17,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 36.2546869617747, 'longitude': -120.250672830506}",[],$,"{'address1': '25206 W Dorris Ave', 'address2': None, 'address3': '', 'city': 'Coalinga', 'zip_code': '93210', 'country': 'US', 'state': 'CA', 'display_address': ['25206 W Dorris Ave', 'Coalinga, CA 93210']}",+15599351715,(559) 935-1715,34677.31906597965,Kings County
22,OwxvnqOphFX7s0zGSzeUtg,mcdonalds-lost-hills,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/96RIZP64EhKb_sIFGHE1EA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-lost-hills?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,135,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 35.6156377, 'longitude': -119.6610151}",[],$,"{'address1': '14802 Powers St', 'address2': '', 'address3': '', 'city': 'Lost Hills', 'zip_code': '93249', 'country': 'US', 'state': 'CA', 'display_address': ['14802 Powers St', 'Lost Hills, CA 93249']}",+16617972111,(661) 797-2111,61480.668606447645,Kings County
23,6cv5kwYGVYr5QRGkl66CJQ,china-gourmet-restaurant-paso-robles,China Gourmet Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/weSx0cw_4kkOVOkfhDCeMA/o.jpg,False,https://www.yelp.com/biz/china-gourmet-restaurant-paso-robles?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,573,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 35.61624, 'longitude': -120.682827}",['delivery'],$$,"{'address1': '153 Niblick Rd', 'address2': '', 'address3': '', 'city': 'Paso Robles', 'zip_code': '93446', 'country': 'US', 'state': 'CA', 'display_address': ['153 Niblick Rd', 'Paso Robles, CA 93446']}",+18052389229,(805) 238-9229,91552.97893267534,Kings County
24,3_sinzjrJTj6VulnhdD80Q,mcdonalds-earlimart,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/46HJCMMNmPKNnJcrKw6T-Q/o.jpg,False,https://www.yelp.com/biz/mcdonalds-earlimart?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,42,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 35.8922355, 'longitude': -119.2713694}",[],$,"{'address1': '975 N Earlimart Ave', 'address2': '', 'address3': '', 'city': 'Earlimart', 'zip_code': '93219', 'country': 'US', 'state': 'CA', 'display_address': ['975 N Earlimart Ave', 'Earlimart, CA 93219']}",+16618498950,(661) 849-8950,62153.75832233026,Kings County
25,R5Obr7v0TAA4UcpnAHVE4A,mi-ranchito-tacos-y-mariscos-sanger,Mi Ranchito Tacos y Mariscos,https://s3-media2.fl.yelpcdn.com/bphoto/DeILCaXqBSevJ7GjKPZHJw/o.jpg,False,https://www.yelp.com/biz/mi-ranchito-tacos-y-mariscos-sanger?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,10,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 36.70355, 'longitude': -119.55592}",['delivery'],,"{'address1': '905 Academy Ave', 'address2': '', 'address3': None, 'city': 'Sanger', 'zip_code': '93657', 'country': 'US', 'state': 'CA', 'display_address': ['905 Academy Ave', 'Sanger, CA 93657']}",+15593993184,(559) 399-3184,70071.31999016252,Kings County
26,OPr25f3YYYrPCGnHbrUwtg,el-patron-taqueria-kingsburg-2,El Patron Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/NkrFRFCTrpNApOLm737iaw/o.jpg,False,https://www.yelp.com/biz/el-patron-taqueria-kingsburg-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,31,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 36.5189192232985, 'longitude': -119.560623033399}",['delivery'],$,"{'address1': '1961 Simpson st', 'address2': None, 'address3': None, 'city': 'Kingsburg', 'zip_code': '93631', 'country': 'US', 'state': 'CA', 'display_address': ['1961 Simpson st', 'Kingsburg, CA 93631']}",+15598975579,(559) 897-5579,52084.20625280564,Kings County
27,T5PL0lz5c_urlVS4dp-c1A,taqueria-el-mexicano-mobile-kingsburg-3,Taqueria El Mexicano Mobile,https://s3-media1.fl.yelpcdn.com/bphoto/AQgZwIufzr1iuZ9R98C0gg/o.jpg,False,https://www.yelp.com/biz/taqueria-el-mexicano-mobile-kingsburg-3?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,8,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 36.4514999389648, 'longitude': -119.490226745605}",[],,"{'address1': '3440 Hwy 99', 'address2': '', 'address3': '', 'city': 'Kingsburg', 'zip_code': '93631', 'country': 'US', 'state': 'CA', 'display_address': ['3440 Hwy 99', 'Kingsburg, CA 93631']}",,,51901.580241536634,Kings County
28,DOeMG0gx9rRlDNBZwjlz9Q,hummus-republic-fresno-2,Hummus Republic,https://s3-media1.fl.yelpcdn.com/bphoto/rCA75X9SSFOB-9Yv5f5McA/o.jpg,False,https://www.yelp.com/biz/hummus-republic-fresno-2?adjust_creative=UAiRW2alNdPn0MB0SXZMcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAiRW2alNdPn0MB0SXZMcQ,78,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 36.73696, 'longitude': -119.78552}","['pickup', 'delivery']",$$,"{'address1': '2424 Tulare St', 'address2': None, 'address3': '', 'city': 'Fresno', 'zip_code': '93721', 'country': 'US', 'state': 'CA', 'display_address': ['2424 Tulare St', 'Fresno, CA 93721']}",+15598401876,(559) 840-1876,67631.94712304507,Kings County
