,postal_code,State,City,CountyName,2021
609,1201,MA,Pittsfield,Berkshire County,228158
610,83709,ID,Boise,Ada County,472545
611,63301,MO,Saint Charles,Saint Charles County,243629
612,8873,NJ,Franklin Township,Somerset County,404570
613,20904,MD,Silver Spring,Montgomery County,520469
614,6511,CT,New Haven,New Haven County,258674
615,19702,DE,Newark,New Castle County,281949
616,98034,WA,Kirkland,King County,881113
617,76051,TX,Grapevine,Tarrant County,442652
618,54601,WI,La Crosse,La Crosse County,205577
619,34668,FL,Port Richey,Pasco County,180810
620,78640,TX,Kyle,Hays County,321892
621,92562,CA,Murrieta,Riverside County,587636
622,96815,HI,Honolulu,Honolulu County,479987
623,19131,PA,Philadelphia,Philadelphia County,171241
624,6457,CT,Middletown,Middlesex County,254207
625,2780,MA,Taunton,Bristol County,395221
626,17601,PA,Manheim Township,Lancaster County,317944
627,19711,DE,Newark,New Castle County,342876
628,27529,NC,Garner,Wake County,309273
629,47130,IN,Jeffersonville,Clark County,196773
630,79928,TX,Horizon City,El Paso County,189480
631,8527,NJ,Jackson Township,Ocean County,448317
632,22192,VA,Woodbridge,Prince William County,437405
633,33141,FL,Miami Beach,Miami-Dade County,315000
634,22201,VA,Arlington,Arlington County,707179
635,30067,GA,Marietta,Cobb County,355030
636,30114,GA,Canton,Cherokee County,356707
637,59102,MT,Billings,Yellowstone County,293641
638,60004,IL,Arlington Heights,Cook County,389592
639,45040,OH,Mason,Warren County,361928
640,48038,MI,Clinton,Macomb County,252942
641,92117,CA,San Diego,San Diego County,906614
642,7306,NJ,Jersey City,Hudson County,493981
643,33324,FL,Plantation,Broward County,289316
644,85201,AZ,Mesa,Maricopa County,298091
645,78209,TX,San Antonio,Bexar County,464491
646,94086,CA,Sunnyvale,Santa Clara County,1818056
647,32137,FL,Palm Coast,Flagler County,342599
648,27106,NC,Winston-Salem,Forsyth County,250955
650,11746,NY,Huntington,Suffolk County,703305
651,80504,CO,Longmont,Boulder County,535569
652,94806,CA,San Pablo,Contra Costa County,594486
653,10451,NY,New York,New York County,337945
654,33178,FL,Doral,Miami-Dade County,395830
655,19144,PA,Philadelphia,Philadelphia County,194984
656,23112,VA,Midlothian,Chesterfield County,335298
657,48066,MI,Roseville,Macomb County,143829
658,92128,CA,San Diego,San Diego County,832575
659,80219,CO,Denver,Denver County,426345
660,33021,FL,Hollywood,Broward County,356156
661,72034,AR,Conway,Faulkner County,210657
662,94591,CA,Vallejo,Solano County,587000
663,91801,CA,Alhambra,Los Angeles County,788755
664,34748,FL,Leesburg,Lake County,227277
665,29229,SC,Columbia,Richland County,207049
666,19380,PA,West Chester,Chester County,484240
667,78223,TX,San Antonio,Bexar County,185007
668,91331,CA,Los Angeles,Los Angeles County,634317
669,30907,GA,Martinez,Columbia County,207495
670,45424,OH,Huber Heights,Montgomery County,162323
671,7728,NJ,Freehold,Monmouth County,456812
672,23456,VA,Virginia Beach,Virginia Beach City,430768
673,85326,AZ,Buckeye,Maricopa County,331729
674,30144,GA,Kennesaw,Cobb County,307905
675,28540,NC,Jacksonville,Onslow County,177119
676,33023,FL,Miramar,Broward County,348010
677,32839,FL,Orlando,Orange County,203938
678,70065,LA,Kenner,Jefferson Parish,255475
679,97504,OR,Medford,Jackson County,398441
680,33914,FL,Cape Coral,Lee County,397954
681,92805,CA,Anaheim,Orange County,709634
682,78520,TX,Brownsville,Cameron County,129458
683,84015,UT,Clearfield,Davis County,397685
684,90042,CA,Los Angeles,Los Angeles County,982788
685,24060,VA,Blacksburg,Montgomery County,323428
686,98225,WA,Bellingham,Whatcom County,576443
687,77386,TX,Spring,Harris County,300554
688,97206,OR,Portland,Multnomah County,476990
689,75034,TX,Frisco,Collin County,556238
690,92020,CA,El Cajon,San Diego County,718073
691,94553,CA,Martinez,Contra Costa County,733990
692,92201,CA,Indio,Riverside County,386006
693,75115,TX,Desoto,Dallas County,276783
694,33308,FL,Fort Lauderdale,Broward County,462755
695,34698,FL,Dunedin,Pinellas County,333087
696,94015,CA,Daly City,San Mateo County,1226753
697,7055,NJ,Passaic,Passaic County,421841
698,10466,NY,New York,Bronx County,528951
699,92399,CA,Yucaipa,San Bernardino County,486027
700,92882,CA,Corona,Riverside County,656454
701,7111,NJ,Irvington,Essex County,283510
702,97702,OR,Bend,Deschutes County,635233
703,29720,SC,Lancaster,Lancaster County,209038
704,22030,VA,Fairfax,Fairfax County,670242
705,73505,OK,Lawton,Comanche County,113499
706,58104,ND,Fargo,Cass County,319411
707,46032,IN,Carmel,Hamilton County,422584
708,37043,TN,Clarksville,Montgomery County,304023
709,10460,NY,New York,Bronx County,555825
710,78045,TX,Laredo,Webb County,233184
711,63366,MO,O Fallon,Saint Charles County,284783
712,23225,VA,Richmond,Richmond City,285543
713,77407,TX,Richmond,Fort Bend County,321781
714,75093,TX,Plano,Collin County,596696
715,30319,GA,Brookhaven,Dekalb County,641794
716,78542,TX,Edinburg,Hidalgo County,146020
717,36695,AL,Mobile,Mobile County,226512
718,39503,MS,Gulfport,Harrison County,170516
719,80538,CO,Loveland,Larimer County,447892
720,33418,FL,Palm Beach Gardens,Palm Beach County,516201
721,38016,TN,Memphis,Shelby County,263231
722,85351,AZ,Sun City,Maricopa County,253946
723,33312,FL,Fort Lauderdale,Broward County,365999
724,10036,NY,New York,New York County,1043099
725,29414,SC,Charleston,Charleston County,342334
726,19382,PA,West Chester,Chester County,513530
727,33437,FL,Boynton Beach,Palm Beach County,355765
728,70119,LA,New Orleans,Orleans Parish,323935
729,11374,NY,New York,Queens County,628316
730,85338,AZ,Goodyear,Maricopa County,382818
731,28546,NC,Jacksonville,Onslow County,181799
732,60638,IL,Chicago,Cook County,282817
733,78228,TX,San Antonio,Bexar County,183742
734,56001,MN,Mankato,Blue Earth County,242457
735,27526,NC,Fuquay Varina,Wake County,352561
736,7003,NJ,Bloomfield,Essex County,445496
737,60402,IL,Berwyn,Cook County,266142
738,78665,TX,Round Rock,Williamson County,447023
739,93308,CA,Oildale,Kern County,280545
740,95008,CA,Campbell,Santa Clara County,1619153
741,21218,MD,Baltimore,Baltimore City,193425
743,97405,OR,Eugene,Lane County,467364
744,65202,MO,Columbia,Boone County,191786
745,27606,NC,Raleigh,Wake County,355956
746,44646,OH,Massillon,Stark County,171241
747,92656,CA,Aliso Viejo,Orange County,767329
748,92056,CA,Oceanside,San Diego County,712739
749,45069,OH,West Chester,Butler County,322040
750,32068,FL,Middleburg,Clay County,269747
751,23185,VA,Williamsburg,James City County,367791
752,6810,CT,Danbury,Fairfield County,343535
753,20850,MD,Rockville,Montgomery County,637062
754,78230,TX,San Antonio,Bexar County,326387
755,34997,FL,Stuart,Martin County,346369
756,92704,CA,Santa Ana,Orange County,703903
757,19146,PA,Philadelphia,Philadelphia County,387494
758,79109,TX,Amarillo,Potter County,197337
759,28645,NC,Lenoir,Caldwell County,164589
760,99336,WA,Kennewick,Benton County,314568
761,92071,CA,Santee,San Diego County,691013
762,36830,AL,Auburn,Lee County,296188
763,80020,CO,Broomfield,Broomfield County,530335
764,92626,CA,Costa Mesa,Orange County,1035927
765,75007,TX,Carrollton,Denton County,350819
766,53209,WI,Milwaukee,Milwaukee County,107705
767,8021,NJ,Clementon,Camden County,184729
768,48187,MI,Canton,Wayne County,322901
769,27405,NC,Greensboro,Guilford County,151826
770,34221,FL,Palmetto,Manatee County,309690
771,78504,TX,McAllen,Hidalgo County,201184
772,60639,IL,Chicago,Cook County,303307
773,63303,MO,Saint Charles,Saint Charles County,290794
774,95350,CA,Modesto,Stanislaus County,384001
775,34952,FL,Port Saint Lucie,Saint Lucie County,253523
776,95624,CA,Elk Grove,Sacramento County,586746
777,27616,NC,Raleigh,Wake County,303781
778,85205,AZ,Mesa,Maricopa County,347448
779,85374,AZ,Surprise,Maricopa County,362766
780,21206,MD,Baltimore,Baltimore City,184491
781,75219,TX,Dallas,Dallas County,343928
782,55044,MN,Lakeville,Dakota County,456688
783,19145,PA,Philadelphia,Philadelphia County,270676
784,96797,HI,Waipahu,Honolulu County,806878
785,10940,NY,Middletown,Orange County,287267
786,92509,CA,Riverside,Riverside County,525396
787,29910,SC,Bluffton,Beaufort County,376644
788,10472,NY,New York,Bronx County,579478
789,10473,NY,New York,Bronx County,495100
790,19140,PA,Philadelphia,Philadelphia County,91447
791,92024,CA,Encinitas,San Diego County,1492556
792,92553,CA,Moreno Valley,Riverside County,426425
793,4401,ME,Bangor,Penobscot County,224399
794,35758,AL,Madison,Madison County,314134
795,29607,SC,Greenville,Greenville County,283020
796,33810,FL,Lakeland,Polk County,261426
797,89119,NV,Las Vegas,Clark County,239371
798,75703,TX,Tyler,Smith County,281875
799,22003,VA,Annandale,Fairfax County,664824
800,30606,GA,Athens,Clarke County,272891
801,34741,FL,Kissimmee,Osceola County,223921
802,78550,TX,Harlingen,Cameron County,129690
803,61265,IL,Moline,Rock Island County,120128
804,96720,HI,Hilo,Hawaii County,422958
805,19320,PA,Valley Township,Chester County,285215
806,89129,NV,Las Vegas,Clark County,378722
807,22554,VA,Stafford,Stafford County,465679
808,33065,FL,Coral Springs,Broward County,274373
809,92880,CA,Eastvale,Riverside County,761721
811,92253,CA,La Quinta,Riverside County,613911
812,90006,CA,Los Angeles,Los Angeles County,793908
813,44124,OH,Lyndhurst,Cuyahoga County,193632
814,12550,NY,Town of Newburgh,Orange County,302958
815,96817,HI,Honolulu,Honolulu County,809460
816,38017,TN,Collierville,Shelby County,429981
817,11210,NY,New York,Kings County,823666
818,23188,VA,Williamsburg,James City County,368131
819,10033,NY,New York,New York County,594360
820,75080,TX,Richardson,Dallas County,377797
821,48228,MI,Detroit,Wayne County,51754
822,97223,OR,Tigard,Washington County,553936
823,89122,NV,Las Vegas,Clark County,292572
824,85254,AZ,Phoenix,Maricopa County,723821
825,70816,LA,Baton Rouge,East Baton Rouge Parish,201252
827,48044,MI,Macomb,Macomb County,365184
828,20774,MD,Kettering,Prince Georges County,409278
829,92223,CA,Beaumont,Riverside County,459384
830,49009,MI,Oshtemo,Kalamazoo County,306519
831,28173,NC,Waxhaw,Union County,529033
832,78258,TX,San Antonio,Bexar County,422519
833,45238,OH,Cincinnati,Hamilton County,170588
834,63116,MO,Saint Louis,Saint Louis City,150470
835,60073,IL,Round Lake Beach,Lake County,192080
836,75040,TX,Garland,Dallas County,244772
837,33033,FL,Homestead,Miami-Dade County,318574
838,29501,SC,Florence,Florence County,180144
839,27613,NC,Raleigh,Wake County,468644
840,95020,CA,Gilroy,Santa Clara County,959046
841,27215,NC,Burlington,Alamance County,213471
842,75231,TX,Dallas,Dallas County,251917
843,29526,SC,Conway,Horry County,228479
844,19147,PA,Philadelphia,Philadelphia County,449738
845,87109,NM,Albuquerque,Bernalillo County,302153
846,65802,MO,Springfield,Greene County,148913
847,30016,GA,Covington,Newton County,218861
848,57106,SD,Sioux Falls,Minnehaha County,264354
849,77042,TX,Houston,Harris County,262046
850,85248,AZ,Chandler,Maricopa County,495479
851,76549,TX,Killeen,Bell County,188312
852,28412,NC,Wilmington,New Hanover County,283018
853,43235,OH,Columbus,Franklin County,319549
854,98661,WA,Vancouver,Clark County,410115
855,11434,NY,New York,Queens County,587859
856,90255,CA,Huntington Park,Los Angeles County,551930
857,60630,IL,Chicago,Cook County,369624
858,90028,CA,Los Angeles,Los Angeles County,973500
859,21228,MD,Catonsville,Baltimore County,362127
860,73072,OK,Norman,Cleveland County,253919
861,94115,CA,San Francisco,San Francisco County,1657575
862,92234,CA,Cathedral City,Riverside County,428841
863,93003,CA,Ventura,Ventura County,761302
864,78681,TX,Round Rock,Williamson County,509049
865,75061,TX,Irving,Dallas County,250987
866,91786,CA,Upland,San Bernardino County,605301
867,72701,AR,Fayetteville,Washington County,291636
868,85207,AZ,Mesa,Maricopa County,475502
869,84043,UT,Lehi,Utah County,542503
870,47401,IN,Bloomington,Monroe County,323315
871,21207,MD,Lochearn,Baltimore County,242199
872,40324,KY,Georgetown,Scott County,238383
873,98125,WA,Seattle,King County,793269
874,20744,MD,Fort Washington,Prince Georges County,396438
875,38111,TN,Memphis,Shelby County,115247
876,75126,TX,Forney,Kaufman County,305765
877,33020,FL,Hollywood,Broward County,300141
878,33614,FL,Egypt Lake-Leto,Hillsborough County,273399
879,78250,TX,San Antonio,Bexar County,223209
880,75149,TX,Mesquite,Dallas County,209369
881,97301,OR,Salem,Marion County,325022
882,97501,OR,Medford,Jackson County,332159
883,33176,FL,Kendall,Miami-Dade County,452257
884,75025,TX,Plano,Collin County,466479
885,17602,PA,Lancaster Township,Lancaster County,240583
886,19464,PA,Pottstown,Montgomery County,216717
887,80123,CO,Denver,Denver County,564401
888,37087,TN,Lebanon,Wilson County,337758
889,19149,PA,Philadelphia,Philadelphia County,203830
890,93312,CA,Bakersfield,Kern County,381195
891,55106,MN,Saint Paul,Ramsey County,235603
892,15237,PA,Ross Township,Allegheny County,311350
893,12065,NY,Town Of Clifton Park,Saratoga County,342773
894,87112,NM,Albuquerque,Bernalillo County,246810
895,43016,OH,Dublin,Franklin County,378216
896,15642,PA,North Huntingdon Township,Westmoreland County,261979
897,7024,NJ,Fort Lee,Bergen County,605924
898,55337,MN,Burnsville,Dakota County,334597
899,60643,IL,Chicago,Cook County,209425
900,80918,CO,Colorado Springs,El Paso County,412234
901,96789,HI,Mililani,Honolulu County,848858
902,80012,CO,Aurora,Arapahoe County,410401
903,40214,KY,Louisville,Jefferson County,174387
904,90024,CA,Los Angeles,Los Angeles County,1492412
905,85122,AZ,Casa Grande,Pinal County,271216
906,22314,VA,Alexandria,Alexandria City,776296
907,28806,NC,Asheville,Buncombe County,329742
908,32935,FL,Melbourne,Brevard County,225780
909,92057,CA,Oceanside,San Diego County,669512
910,57701,SD,Rapid City,Pennington County,233448
911,72764,AR,Springdale,Washington County,221851
912,29651,SC,Greer,Greenville County,253487
913,32164,FL,Palm Coast,Flagler County,273604
914,55303,MN,Ramsey,Anoka County,335218
915,75024,TX,Plano,Collin County,530880
916,46360,IN,Michigan City,La Porte County,163011
917,89115,NV,Las Vegas,Clark County,256657
918,66502,KS,Manhattan,Riley County,217492
919,47374,IN,Richmond,Wayne County,106663
920,11224,NY,New York,Kings County,608127
921,77063,TX,Houston,Harris County,230958
922,34744,FL,Kissimmee,Osceola County,296270
923,62704,IL,Springfield,Sangamon County,137893
924,43615,OH,Toledo,Lucas County,136562
925,63031,MO,Florissant,Saint Louis County,142752
926,28117,NC,Mooresville,Iredell County,484293
927,78216,TX,San Antonio,Bexar County,277932
928,54956,WI,Neenah,Winnebago County,216712
929,28262,NC,Charlotte,Mecklenburg County,283856
930,70001,LA,Metairie,Jefferson Parish,299616
931,34655,FL,New Port Richey,Pasco County,330195
932,27360,NC,Thomasville,Davidson County,170039
933,7083,NJ,Union,Union County,416128
934,85016,AZ,Phoenix,Maricopa County,462082
935,70301,LA,Thibodaux,Lafourche Parish,187767
936,19335,PA,East Brandywine Township,Chester County,434557
937,14120,NY,North Tonawanda,Niagara County,206736
938,20171,VA,Herndon,Fairfax County,716324
939,27513,NC,Cary,Wake County,444018
940,77081,TX,Houston,Harris County,236899
941,80014,CO,Aurora,Arapahoe County,375981
942,11691,NY,New York,Queens County,611873
943,58201,ND,Grand Forks,Grand Forks County,253586
944,53511,WI,Beloit,Rock County,132469
945,76133,TX,Fort Worth,Tarrant County,240104
946,89502,NV,Reno,Washoe County,381021
947,33322,FL,Sunrise,Broward County,222712
948,37918,TN,Knoxville,Knox County,244404
949,8054,NJ,Mt Laurel Township,Burlington County,285153
950,7601,NJ,Hackensack,Bergen County,373967
951,67212,KS,Wichita,Sedgwick County,190261
952,14075,NY,Town of Hamburg,Erie County,251811
953,54115,WI,De Pere,Brown County,285574
954,10306,NY,New York,Richmond County,614622
955,98003,WA,Federal Way,King County,487231
956,73120,OK,Oklahoma City,Oklahoma County,201665
957,98391,WA,Bonney Lake,Pierce County,569296
958,33125,FL,Miami,Miami-Dade County,363721
959,92708,CA,Fountain Valley,Orange County,1025174
960,1844,MA,Methuen,Essex County,472228
961,65804,MO,Springfield,Greene County,206124
962,93063,CA,Simi Valley,Ventura County,739838
963,77546,TX,Friendswood,Galveston County,328681
964,27615,NC,Raleigh,Wake County,430348
965,92103,CA,San Diego,San Diego County,919356
966,70506,LA,Lafayette,Lafayette Parish,174735
967,45014,OH,Fairfield,Butler County,218945
968,75063,TX,Irving,Dallas County,489651
969,77406,TX,Richmond,Fort Bend County,353214
970,73071,OK,Norman,Cleveland County,171943
971,32837,FL,Orlando,Orange County,328775
972,98226,WA,Bellingham,Whatcom County,565379
973,7470,NJ,Wayne,Passaic County,539774
974,85224,AZ,Chandler,Maricopa County,379548
975,75074,TX,Plano,Collin County,325950
976,45324,OH,Fairborn,Greene County,146382
977,93277,CA,Visalia,Tulare County,306193
978,80229,CO,Thornton,Adams County,409322
979,43207,OH,Columbus,Franklin County,164171
980,74055,OK,Owasso,Tulsa County,240758
981,76010,TX,Arlington,Tarrant County,211722
982,13760,NY,Union,Broome County,145044
983,37221,TN,Nashville,Davidson County,401000
984,35215,AL,Birmingham,Jefferson County,134445
985,10010,NY,New York,New York County,1538169
986,85375,AZ,Sun City West,Maricopa County,356769
987,29073,SC,Lexington,Lexington County,194824
988,43232,OH,Columbus,Franklin County,168023
989,33615,FL,Town 'n' Country,Hillsborough County,290131
990,78247,TX,San Antonio,Bexar County,256543
991,80526,CO,Fort Collins,Larimer County,471285
992,32216,FL,Jacksonville,Duval County,226740
993,80211,CO,Denver,Denver County,699962
994,48307,MI,Rochester Hills,Oakland County,344513
995,12866,NY,Saratoga Springs,Saratoga County,424717
