postal_code,State,City,CountyName,2021
45424,OH,Huber Heights,Montgomery County,162323
7728,NJ,Freehold,Monmouth County,456812
23456,VA,Virginia Beach,Virginia Beach City,430768
85326,AZ,Buckeye,Maricopa County,331729
30144,GA,Kennesaw,Cobb County,307905
28540,NC,Jacksonville,Onslow County,177119
33023,FL,Miramar,Broward County,348010
32839,FL,Orlando,Orange County,203938
70065,LA,Kenner,Jefferson Parish,255475
97504,OR,Medford,Jackson County,398441
33914,FL,Cape Coral,Lee County,397954
92805,CA,Anaheim,Orange County,709634
78520,TX,Brownsville,Cameron County,129458
84015,UT,Clearfield,Davis County,397685
90042,CA,Los Angeles,Los Angeles County,982788
24060,VA,Blacksburg,Montgomery County,323428
98225,WA,Bellingham,Whatcom County,576443
77386,TX,Spring,Harris County,300554
97206,OR,Portland,Multnomah County,476990
75034,TX,Frisco,Collin County,556238
92020,CA,El Cajon,San Diego County,718073
94553,CA,Martinez,Contra Costa County,733990
92201,CA,Indio,Riverside County,386006
75115,TX,Desoto,Dallas County,276783
33308,FL,Fort Lauderdale,Broward County,462755
34698,FL,Dunedin,Pinellas County,333087
94015,CA,Daly City,San Mateo County,1226753
7055,NJ,Passaic,Passaic County,421841
10466,NY,New York,Bronx County,528951
92399,CA,Yucaipa,San Bernardino County,486027
92882,CA,Corona,Riverside County,656454
7111,NJ,Irvington,Essex County,283510
97702,OR,Bend,Deschutes County,635233
29720,SC,Lancaster,Lancaster County,209038
22030,VA,Fairfax,Fairfax County,670242
73505,OK,Lawton,Comanche County,113499
58104,ND,Fargo,Cass County,319411
46032,IN,Carmel,Hamilton County,422584
37043,TN,Clarksville,Montgomery County,304023
10460,NY,New York,Bronx County,555825
78045,TX,Laredo,Webb County,233184
63366,MO,O Fallon,Saint Charles County,284783
23225,VA,Richmond,Richmond City,285543
77407,TX,Richmond,Fort Bend County,321781
75093,TX,Plano,Collin County,596696
30319,GA,Brookhaven,Dekalb County,641794
78542,TX,Edinburg,Hidalgo County,146020
36695,AL,Mobile,Mobile County,226512
39503,MS,Gulfport,Harrison County,170516
80538,CO,Loveland,Larimer County,447892
33418,FL,Palm Beach Gardens,Palm Beach County,516201
38016,TN,Memphis,Shelby County,263231
85351,AZ,Sun City,Maricopa County,253946
33312,FL,Fort Lauderdale,Broward County,365999
10036,NY,New York,New York County,1043099
29414,SC,Charleston,Charleston County,342334
19382,PA,West Chester,Chester County,513530
33437,FL,Boynton Beach,Palm Beach County,355765
70119,LA,New Orleans,Orleans Parish,323935
11374,NY,New York,Queens County,628316
85338,AZ,Goodyear,Maricopa County,382818
28546,NC,Jacksonville,Onslow County,181799
60638,IL,Chicago,Cook County,282817
78228,TX,San Antonio,Bexar County,183742
56001,MN,Mankato,Blue Earth County,242457
27526,NC,Fuquay Varina,Wake County,352561
7003,NJ,Bloomfield,Essex County,445496
60402,IL,Berwyn,Cook County,266142
78665,TX,Round Rock,Williamson County,447023
93308,CA,Oildale,Kern County,280545
95008,CA,Campbell,Santa Clara County,1619153
21218,MD,Baltimore,Baltimore City,193425
97405,OR,Eugene,Lane County,467364
65202,MO,Columbia,Boone County,191786
27606,NC,Raleigh,Wake County,355956
44646,OH,Massillon,Stark County,171241
92656,CA,Aliso Viejo,Orange County,767329
92056,CA,Oceanside,San Diego County,712739
45069,OH,West Chester,Butler County,322040
32068,FL,Middleburg,Clay County,269747
23185,VA,Williamsburg,James City County,367791
6810,CT,Danbury,Fairfield County,343535
20850,MD,Rockville,Montgomery County,637062
78230,TX,San Antonio,Bexar County,326387
34997,FL,Stuart,Martin County,346369
92704,CA,Santa Ana,Orange County,703903
19146,PA,Philadelphia,Philadelphia County,387494
79109,TX,Amarillo,Potter County,197337
28645,NC,Lenoir,Caldwell County,164589
99336,WA,Kennewick,Benton County,314568
92071,CA,Santee,San Diego County,691013
36830,AL,Auburn,Lee County,296188
80020,CO,Broomfield,Broomfield County,530335
92626,CA,Costa Mesa,Orange County,1035927
75007,TX,Carrollton,Denton County,350819
53209,WI,Milwaukee,Milwaukee County,107705
8021,NJ,Clementon,Camden County,184729
48187,MI,Canton,Wayne County,322901
27405,NC,Greensboro,Guilford County,151826
34221,FL,Palmetto,Manatee County,309690
78504,TX,McAllen,Hidalgo County,201184
60639,IL,Chicago,Cook County,303307
63303,MO,Saint Charles,Saint Charles County,290794
95350,CA,Modesto,Stanislaus County,384001
34952,FL,Port Saint Lucie,Saint Lucie County,253523
95624,CA,Elk Grove,Sacramento County,586746
27616,NC,Raleigh,Wake County,303781
85205,AZ,Mesa,Maricopa County,347448
85374,AZ,Surprise,Maricopa County,362766
21206,MD,Baltimore,Baltimore City,184491
75219,TX,Dallas,Dallas County,343928
55044,MN,Lakeville,Dakota County,456688
19145,PA,Philadelphia,Philadelphia County,270676
96797,HI,Waipahu,Honolulu County,806878
10940,NY,Middletown,Orange County,287267
92509,CA,Riverside,Riverside County,525396
29910,SC,Bluffton,Beaufort County,376644
10472,NY,New York,Bronx County,579478
10473,NY,New York,Bronx County,495100
19140,PA,Philadelphia,Philadelphia County,91447
92024,CA,Encinitas,San Diego County,1492556
92553,CA,Moreno Valley,Riverside County,426425
4401,ME,Bangor,Penobscot County,224399
35758,AL,Madison,Madison County,314134
29607,SC,Greenville,Greenville County,283020
33810,FL,Lakeland,Polk County,261426
89119,NV,Las Vegas,Clark County,239371
75703,TX,Tyler,Smith County,281875
22003,VA,Annandale,Fairfax County,664824
30606,GA,Athens,Clarke County,272891
34741,FL,Kissimmee,Osceola County,223921
78550,TX,Harlingen,Cameron County,129690
61265,IL,Moline,Rock Island County,120128
96720,HI,Hilo,Hawaii County,422958
19320,PA,Valley Township,Chester County,285215
89129,NV,Las Vegas,Clark County,378722
22554,VA,Stafford,Stafford County,465679
33065,FL,Coral Springs,Broward County,274373
92880,CA,Eastvale,Riverside County,761721
92253,CA,La Quinta,Riverside County,613911
90006,CA,Los Angeles,Los Angeles County,793908
44124,OH,Lyndhurst,Cuyahoga County,193632
12550,NY,Town of Newburgh,Orange County,302958
96817,HI,Honolulu,Honolulu County,809460
38017,TN,Collierville,Shelby County,429981
11210,NY,New York,Kings County,823666
23188,VA,Williamsburg,James City County,368131
10033,NY,New York,New York County,594360
75080,TX,Richardson,Dallas County,377797
48228,MI,Detroit,Wayne County,51754
97223,OR,Tigard,Washington County,553936
89122,NV,Las Vegas,Clark County,292572
85254,AZ,Phoenix,Maricopa County,723821
70816,LA,Baton Rouge,East Baton Rouge Parish,201252
48044,MI,Macomb,Macomb County,365184
20774,MD,Kettering,Prince Georges County,409278
92223,CA,Beaumont,Riverside County,459384
49009,MI,Oshtemo,Kalamazoo County,306519
28173,NC,Waxhaw,Union County,529033
78258,TX,San Antonio,Bexar County,422519
45238,OH,Cincinnati,Hamilton County,170588
63116,MO,Saint Louis,Saint Louis City,150470
60073,IL,Round Lake Beach,Lake County,192080
75040,TX,Garland,Dallas County,244772
33033,FL,Homestead,Miami-Dade County,318574
29501,SC,Florence,Florence County,180144
27613,NC,Raleigh,Wake County,468644
95020,CA,Gilroy,Santa Clara County,959046
27215,NC,Burlington,Alamance County,213471
75231,TX,Dallas,Dallas County,251917
29526,SC,Conway,Horry County,228479
19147,PA,Philadelphia,Philadelphia County,449738
87109,NM,Albuquerque,Bernalillo County,302153
65802,MO,Springfield,Greene County,148913
30016,GA,Covington,Newton County,218861
57106,SD,Sioux Falls,Minnehaha County,264354
77042,TX,Houston,Harris County,262046
85248,AZ,Chandler,Maricopa County,495479
76549,TX,Killeen,Bell County,188312
28412,NC,Wilmington,New Hanover County,283018
43235,OH,Columbus,Franklin County,319549
98661,WA,Vancouver,Clark County,410115
11434,NY,New York,Queens County,587859
90255,CA,Huntington Park,Los Angeles County,551930
60630,IL,Chicago,Cook County,369624
90028,CA,Los Angeles,Los Angeles County,973500
21228,MD,Catonsville,Baltimore County,362127
73072,OK,Norman,Cleveland County,253919
94115,CA,San Francisco,San Francisco County,1657575
92234,CA,Cathedral City,Riverside County,428841
93003,CA,Ventura,Ventura County,761302
78681,TX,Round Rock,Williamson County,509049
75061,TX,Irving,Dallas County,250987
91786,CA,Upland,San Bernardino County,605301
72701,AR,Fayetteville,Washington County,291636
85207,AZ,Mesa,Maricopa County,475502
84043,UT,Lehi,Utah County,542503
47401,IN,Bloomington,Monroe County,323315
21207,MD,Lochearn,Baltimore County,242199
40324,KY,Georgetown,Scott County,238383
98125,WA,Seattle,King County,793269
20744,MD,Fort Washington,Prince Georges County,396438
38111,TN,Memphis,Shelby County,115247
75126,TX,Forney,Kaufman County,305765
33020,FL,Hollywood,Broward County,300141
33614,FL,Egypt Lake-Leto,Hillsborough County,273399
78250,TX,San Antonio,Bexar County,223209
75149,TX,Mesquite,Dallas County,209369
97301,OR,Salem,Marion County,325022
97501,OR,Medford,Jackson County,332159
33176,FL,Kendall,Miami-Dade County,452257
75025,TX,Plano,Collin County,466479
17602,PA,Lancaster Township,Lancaster County,240583
19464,PA,Pottstown,Montgomery County,216717
80123,CO,Denver,Denver County,564401
37087,TN,Lebanon,Wilson County,337758
19149,PA,Philadelphia,Philadelphia County,203830
93312,CA,Bakersfield,Kern County,381195
55106,MN,Saint Paul,Ramsey County,235603
15237,PA,Ross Township,Allegheny County,311350
12065,NY,Town Of Clifton Park,Saratoga County,342773
87112,NM,Albuquerque,Bernalillo County,246810
43016,OH,Dublin,Franklin County,378216
15642,PA,North Huntingdon Township,Westmoreland County,261979
7024,NJ,Fort Lee,Bergen County,605924
55337,MN,Burnsville,Dakota County,334597
60643,IL,Chicago,Cook County,209425
80918,CO,Colorado Springs,El Paso County,412234
96789,HI,Mililani,Honolulu County,848858
80012,CO,Aurora,Arapahoe County,410401
40214,KY,Louisville,Jefferson County,174387
90024,CA,Los Angeles,Los Angeles County,1492412
85122,AZ,Casa Grande,Pinal County,271216
22314,VA,Alexandria,Alexandria City,776296
28806,NC,Asheville,Buncombe County,329742
32935,FL,Melbourne,Brevard County,225780
92057,CA,Oceanside,San Diego County,669512
57701,SD,Rapid City,Pennington County,233448
72764,AR,Springdale,Washington County,221851
29651,SC,Greer,Greenville County,253487
32164,FL,Palm Coast,Flagler County,273604
55303,MN,Ramsey,Anoka County,335218
75024,TX,Plano,Collin County,530880
46360,IN,Michigan City,La Porte County,163011
89115,NV,Las Vegas,Clark County,256657
66502,KS,Manhattan,Riley County,217492
47374,IN,Richmond,Wayne County,106663
11224,NY,New York,Kings County,608127
77063,TX,Houston,Harris County,230958
34744,FL,Kissimmee,Osceola County,296270
62704,IL,Springfield,Sangamon County,137893
43615,OH,Toledo,Lucas County,136562
63031,MO,Florissant,Saint Louis County,142752
28117,NC,Mooresville,Iredell County,484293
78216,TX,San Antonio,Bexar County,277932
54956,WI,Neenah,Winnebago County,216712
28262,NC,Charlotte,Mecklenburg County,283856
70001,LA,Metairie,Jefferson Parish,299616
34655,FL,New Port Richey,Pasco County,330195
27360,NC,Thomasville,Davidson County,170039
7083,NJ,Union,Union County,416128
85016,AZ,Phoenix,Maricopa County,462082
70301,LA,Thibodaux,Lafourche Parish,187767
19335,PA,East Brandywine Township,Chester County,434557
14120,NY,North Tonawanda,Niagara County,206736
20171,VA,Herndon,Fairfax County,716324
27513,NC,Cary,Wake County,444018
77081,TX,Houston,Harris County,236899
80014,CO,Aurora,Arapahoe County,375981
11691,NY,New York,Queens County,611873
58201,ND,Grand Forks,Grand Forks County,253586
53511,WI,Beloit,Rock County,132469
76133,TX,Fort Worth,Tarrant County,240104
89502,NV,Reno,Washoe County,381021
33322,FL,Sunrise,Broward County,222712
37918,TN,Knoxville,Knox County,244404
8054,NJ,Mt Laurel Township,Burlington County,285153
7601,NJ,Hackensack,Bergen County,373967
67212,KS,Wichita,Sedgwick County,190261
14075,NY,Town of Hamburg,Erie County,251811
54115,WI,De Pere,Brown County,285574
10306,NY,New York,Richmond County,614622
98003,WA,Federal Way,King County,487231
73120,OK,Oklahoma City,Oklahoma County,201665
98391,WA,Bonney Lake,Pierce County,569296
33125,FL,Miami,Miami-Dade County,363721
92708,CA,Fountain Valley,Orange County,1025174
1844,MA,Methuen,Essex County,472228
65804,MO,Springfield,Greene County,206124
93063,CA,Simi Valley,Ventura County,739838
77546,TX,Friendswood,Galveston County,328681
27615,NC,Raleigh,Wake County,430348
92103,CA,San Diego,San Diego County,919356
70506,LA,Lafayette,Lafayette Parish,174735
45014,OH,Fairfield,Butler County,218945
75063,TX,Irving,Dallas County,489651
77406,TX,Richmond,Fort Bend County,353214
73071,OK,Norman,Cleveland County,171943
32837,FL,Orlando,Orange County,328775
98226,WA,Bellingham,Whatcom County,565379
7470,NJ,Wayne,Passaic County,539774
85224,AZ,Chandler,Maricopa County,379548
75074,TX,Plano,Collin County,325950
45324,OH,Fairborn,Greene County,146382
93277,CA,Visalia,Tulare County,306193
80229,CO,Thornton,Adams County,409322
43207,OH,Columbus,Franklin County,164171
74055,OK,Owasso,Tulsa County,240758
76010,TX,Arlington,Tarrant County,211722
13760,NY,Union,Broome County,145044
37221,TN,Nashville,Davidson County,401000
35215,AL,Birmingham,Jefferson County,134445
10010,NY,New York,New York County,1538169
85375,AZ,Sun City West,Maricopa County,356769
29073,SC,Lexington,Lexington County,194824
43232,OH,Columbus,Franklin County,168023
33615,FL,Town 'n' Country,Hillsborough County,290131
78247,TX,San Antonio,Bexar County,256543
80526,CO,Fort Collins,Larimer County,471285
32216,FL,Jacksonville,Duval County,226740
80211,CO,Denver,Denver County,699962
48307,MI,Rochester Hills,Oakland County,344513
12866,NY,Saratoga Springs,Saratoga County,424717
30236,GA,Jonesboro,Clayton County,205859
27612,NC,Raleigh,Wake County,451395
28110,NC,Monroe,Union County,297868
87507,NM,Santa Fe,Santa Fe County,365241
93720,CA,Fresno,Fresno County,426712
91402,CA,Los Angeles,Los Angeles County,614584
32940,FL,Melbourne,Brevard County,384609
80537,CO,Loveland,Larimer County,445009
64118,MO,Gladstone,Clay County,211539
44102,OH,Cleveland,Cuyahoga County,95004
63136,MO,Jennings,Saint Louis County,63150
27604,NC,Raleigh,Wake County,289193
96744,HI,Kaneohe,Honolulu County,984579
21401,MD,Annapolis,Anne Arundel County,511859
94117,CA,San Francisco,San Francisco County,1695829
30309,GA,Atlanta,Fulton County,362536
60411,IL,Chicago Heights,Cook County,136284
53081,WI,Sheboygan,Sheboygan County,157431
76542,TX,Killeen,Bell County,212269
87105,NM,South Valley,Bernalillo County,205693
8053,NJ,Evesham Township,Burlington County,344193
77396,TX,Atascocita,Harris County,221973
33617,FL,Temple Terrace,Hillsborough County,242818
78233,TX,San Antonio,Bexar County,212320
6492,CT,Wallingford,New Haven County,311548
91977,CA,Spring Valley,San Diego County,646685
48219,MI,Detroit,Wayne County,69262
55104,MN,Saint Paul,Ramsey County,287899
92507,CA,Riverside,Riverside County,507873
14150,NY,Tonawanda,Erie County,191733
30032,GA,Candler-Mcafee,Dekalb County,240358
98105,WA,Seattle,King County,1169745
55113,MN,Roseville,Ramsey County,334764
85283,AZ,Tempe,Maricopa County,392727
33142,FL,Miami,Miami-Dade County,297726
33062,FL,Pompano Beach,Broward County,399575
92037,CA,San Diego,San Diego County,2010956
91367,CA,Los Angeles,Los Angeles County,987428
18103,PA,Allentown,Lehigh County,220666
23608,VA,Newport News,Newport News City,231327
94102,CA,San Francisco,San Francisco County,913355
17701,PA,Williamsport,Lycoming County,154669
92346,CA,Highland,San Bernardino County,462089
33612,FL,Tampa,Hillsborough County,233840
32259,FL,Fruit Cove,Saint Johns County,441551
95207,CA,Stockton,San Joaquin County,386289
19103,PA,Philadelphia,Philadelphia County,507353
98270,WA,Marysville,Snohomish County,534921
47201,IN,Columbus,Bartholomew County,197484
953,LA,Ethel,East Feliciana Parish,103702
95831,CA,Sacramento,Sacramento County,610950
24502,VA,Lynchburg,Lynchburg City,205200
42301,KY,Owensboro,Daviess County,152615
65201,MO,Columbia,Boone County,225673
32725,FL,Deltona,Volusia County,244877
93436,CA,Lompoc,Santa Barbara County,468209
83642,ID,Meridian,Ada County,519690
97330,OR,Corvallis,Benton County,463409
77008,TX,Houston,Harris County,511795
27107,NC,Winston-Salem,Forsyth County,173737
94121,CA,San Francisco,San Francisco County,1784460
35405,AL,Tuscaloosa,Tuscaloosa County,205123
37660,TN,Kingsport,Sullivan County,143050
78155,TX,Seguin,Guadalupe County,265789
19139,PA,Philadelphia,Philadelphia County,143422
32703,FL,Apopka,Orange County,281280
37209,TN,Nashville,Davidson County,445902
68516,NE,Lincoln,Lancaster County,319073
40509,KY,Lexington,Fayette County,297192
10469,NY,New York,Bronx County,560203
95828,CA,Florin,Sacramento County,418254
95616,CA,Davis,Yolo County,823949
91406,CA,Los Angeles,Los Angeles County,781576
93291,CA,Visalia,Tulare County,353179
98004,WA,Bellevue,King County,1968893
30809,GA,Evans,Columbia County,324267
10312,NY,New York,Richmond County,613879
48235,MI,Detroit,Wayne County,77966
90049,CA,Los Angeles,Los Angeles County,3068118
53215,WI,Milwaukee,Milwaukee County,151552
16001,PA,Butler Township,Butler County,189376
44691,OH,Wooster,Wayne County,206366
91766,CA,Pomona,Los Angeles County,554224
48183,MI,Trenton,Wayne County,210385
8540,NJ,Princeton,Mercer County,721049
91706,CA,Baldwin Park,Los Angeles County,568020
21229,MD,Baltimore,Baltimore City,151126
21044,MD,Columbia,Howard County,448001
92260,CA,Palm Desert,Riverside County,498137
60804,IL,Cicero,Cook County,232316
90020,CA,Los Angeles,Los Angeles County,726925
